ID,X,Y,ODI,ODI归一化,类别,厚度Ti,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-1-BJ164,497730.85,5404296.22,156.9633,0.293717,green,30.34,79.79,289.6113,21.96,0.0,0.0,0.0
WF-1-BJ165,497705.80,5404296.22,157.4102,0.295849,green,31.27,79.75,288.9103,21.96,0.0,0.0,0.0
WF-1-BJ166,497680.75,5404296.22,157.9005,0.298189,green,32.08,79.90,287.9893,21.96,0.0,0.0,0.0
WF-1-BJ167,497655.70,5404296.22,158.3907,0.300528,green,32.90,80.04,287.0683,21.96,0.0,0.0,0.0
WF-1-BJ168,497630.65,5404296.22,159.0379,0.303616,green,33.26,80.92,285.0546,22.03,0.0,0.0,0.0
WF-1-BJ169,497605.60,5404296.22,159.7306,0.306920,green,33.49,82.00,282.7244,22.12,0.0,0.0,0.0
WF-1-BJ170,497580.55,5404296.22,160.4560,0.310382,green,33.68,83.20,280.2037,22.22,0.0,0.0,0.0
WF-1-BJ171,497555.50,5404296.22,161.5511,0.315607,green,33.41,85.57,275.5376,22.43,0.0,0.0,0.0
WF-1-BJ172,497530.45,5404296.22,162.6462,0.320831,green,33.14,87.94,270.8716,22.63,0.0,0.0,0.0
WF-1-BJ173,497505.40,5404296.22,163.9378,0.326994,green,32.86,90.74,265.1612,22.88,0.0,0.0,0.0
WF-1-BJ174,497480.35,5404296.22,165.4751,0.334329,green,32.57,94.23,257.8014,23.14,0.0,0.0,0.0
WF-1-BJ175,497455.30,5404296.22,166.7765,0.340538,green,32.27,97.71,250.4416,23.14,0.0,0.0,0.0
WF-1-BJ176,497430.25,5404296.22,168.3660,0.348122,green,32.23,101.79,241.0564,23.14,0.0,0.0,0.0
WF-1-BJ177,497405.20,5404296.22,170.0825,0.356311,green,32.32,106.12,230.7775,23.14,0.0,0.0,0.0
WF-1-BJ178,497380.15,5404296.22,171.7990,0.364501,green,32.40,110.45,220.4985,23.14,0.0,0.0,0.0
WF-1-BJ179,497355.10,5404296.22,173.9489,0.374759,green,33.10,115.55,206.9128,23.14,0.0,0.0,0.0
WF-1-BJ180,497330.05,5404296.22,176.0989,0.385017,green,33.80,120.64,193.3271,23.14,0.0,0.0,0.0
WF-1-BJ181,497305.00,5404296.22,178.3535,0.395774,green,34.70,125.89,178.9313,23.14,0.0,0.0,0.0
WF-1-BJ182,497279.95,5404296.22,180.8456,0.407664,green,36.03,131.48,162.6994,23.14,0.0,0.0,0.0
WF-1-BJ183,497254.90,5404296.22,183.3376,0.419554,green,37.36,137.07,146.4674,23.14,0.0,0.0,0.0
WF-1-BJ184,497229.85,5404296.22,185.5928,0.430314,green,38.70,142.01,131.7953,23.14,0.0,0.0,0.0
WF-1-BJ185,497204.80,5404296.22,187.6978,0.440357,green,40.07,146.53,118.1111,23.14,0.0,0.0,0.0
WF-1-BJ186,497179.75,5404296.22,189.8029,0.450401,green,41.43,151.05,104.4269,23.14,0.0,0.0,0.0
WF-1-BJ187,497154.70,5404296.22,190.2275,0.452427,green,41.71,151.98,101.5741,23.14,0.0,0.0,0.0
WF-1-BJ188,497129.65,5404296.22,190.5027,0.453740,green,41.89,152.59,99.6838,23.14,0.0,0.0,0.0
WF-1-BJ189,497104.60,5404296.22,190.3046,0.452795,green,41.75,152.26,100.5754,23.14,0.0,0.0,0.0
WF-1-BJ190,497079.55,5404296.22,188.4717,0.444050,green,40.49,148.70,111.0750,23.14,0.0,0.0,0.0
WF-1-BJ191,497054.51,5404296.22,186.6389,0.435305,green,39.22,145.14,121.5745,23.14,0.0,0.0,0.0
WF-1-BJ192,497029.46,5404296.22,184.3940,0.424594,green,37.74,140.86,133.7820,23.14,0.0,0.0,0.0
WF-1-BJ193,497004.41,5404296.22,181.7846,0.412144,green,36.07,135.96,147.5000,23.14,0.0,0.0,0.0
WF-1-BJ194,496979.36,5404296.22,179.1753,0.399695,green,34.41,131.05,161.2180,23.14,0.0,0.0,0.0
WF-1-BJ195,496954.31,5404296.22,176.7488,0.388118,green,33.06,126.58,172.7570,23.14,0.0,0.0,0.0
WF-1-BJ196,496929.26,5404296.22,174.3581,0.376711,green,31.78,122.20,183.8711,23.14,0.0,0.0,0.0
WF-1-BJ197,496904.21,5404296.22,172.0356,0.365630,green,30.59,117.94,194.4989,23.14,0.0,0.0,0.0
WF-1-BJ198,496879.16,5404296.22,170.1220,0.356500,green,29.89,114.43,202.2117,23.14,0.0,0.0,0.0
WF-1-BJ199,496854.11,5404296.22,167.8511,0.345665,green,29.19,110.92,209.9244,22.75,0.0,0.0,0.0
WF-1-BJ200,496829.06,5404296.22,165.4719,0.334314,green,28.73,107.76,216.4123,22.01,0.0,0.0,0.0
WF-1-BJ201,496804.01,5404296.22,163.4039,0.324446,green,28.55,105.06,221.3974,21.30,0.0,0.0,0.0
WF-1-BJ202,496778.96,5404296.22,161.3358,0.314579,green,28.36,102.35,226.3826,20.59,0.0,0.0,0.0
WF-1-BJ203,496753.91,5404296.22,159.8018,0.307260,green,28.38,100.35,229.7118,20.01,0.0,0.0,0.0
WF-1-BJ204,496728.86,5404296.22,158.4408,0.300767,green,28.47,98.58,232.5043,19.49,0.0,0.0,0.0
WF-1-BJ205,496703.81,5404296.22,157.1331,0.294527,green,28.54,96.88,235.1825,18.98,0.0,0.0,0.0
WF-1-BJ206,496678.76,5404296.22,156.6410,0.292180,green,28.46,96.30,236.1106,18.84,0.0,0.0,0.0
WF-1-BJ207,496653.71,5404296.22,156.1490,0.289832,green,28.37,95.71,237.0387,18.69,0.0,0.0,0.0
WF-1-BJ208,496628.66,5404296.22,155.8986,0.288637,green,28.12,95.50,237.5012,18.70,0.0,0.0,0.0
WF-1-BJ209,496603.61,5404296.22,156.0640,0.289427,green,27.58,95.91,237.1623,18.97,0.0,0.0,0.0
WF-1-BJ210,496578.56,5404296.22,156.2294,0.290216,green,27.05,96.32,236.8235,19.24,0.0,0.0,0.0
WF-1-BJ211,496553.51,5404296.22,156.4968,0.291492,green,26.32,96.94,236.1514,19.63,0.0,0.0,0.0
WF-1-BJ212,496528.46,5404296.22,156.8136,0.293003,green,25.50,97.67,235.3178,20.08,0.0,0.0,0.0
WF-1-BJ213,496503.41,5404296.22,157.1304,0.294514,green,24.68,98.40,234.4843,20.53,0.0,0.0,0.0
WF-1-BJ214,496478.36,5404296.22,157.2932,0.295291,green,23.87,98.98,233.5947,20.95,0.0,0.0,0.0
WF-1-BJ215,496453.31,5404296.22,157.4529,0.296053,green,23.06,99.56,232.7038,21.36,0.0,0.0,0.0
WF-1-BJ216,496428.26,5404296.22,157.5598,0.296563,green,22.29,100.06,231.8293,21.75,0.0,0.0,0.0
WF-1-BJ217,496403.21,5404296.22,157.5351,0.296445,green,21.62,100.40,230.9953,22.06,0.0,0.0,0.0
WF-1-BJ218,496378.16,5404296.22,157.5104,0.296328,green,20.96,100.74,230.1613,22.37,0.0,0.0,0.0
WF-1-BJ219,496353.11,5404296.22,157.4321,0.295954,green,20.39,100.99,229.3879,22.62,0.0,0.0,0.0
WF-1-BJ220,496328.06,5404296.22,157.3169,0.295404,green,19.88,101.19,228.6564,22.83,0.0,0.0,0.0
WF-1-BJ221,496303.01,5404296.22,157.2017,0.294855,green,19.37,101.39,227.9248,23.03,0.0,0.0,0.0
WF-1-BJ222,496277.96,5404296.22,157.0963,0.294352,green,18.97,101.58,227.3598,23.14,0.0,0.0,0.0
WF-1-BJ223,496252.91,5404296.22,156.8999,0.293415,green,18.59,101.77,226.8136,23.14,0.0,0.0,0.0
WF-1-BJ224,496227.86,5404270.55,155.5052,0.286761,green,18.44,100.75,224.0456,23.14,0.0,0.0,0.0
WF-1-BJ225,496227.86,5404244.88,154.2317,0.280684,green,18.62,99.54,221.6746,23.14,0.0,0.0,0.0
WF-1-BJ226,496227.86,5404219.22,152.7137,0.273442,green,18.52,98.35,218.8001,23.14,0.0,0.0,0.0
WF-1-BJ227,496227.86,5404193.55,151.0365,0.265439,green,18.25,97.18,215.5981,23.14,0.0,0.0,0.0
WF-1-BJ228,496227.86,5404167.88,149.2363,0.256850,green,17.80,96.05,212.1860,23.14,0.0,0.0,0.0
WF-1-BJ229,496227.86,5404142.22,147.2028,0.247148,green,17.00,95.00,208.3756,23.14,0.0,0.0,0.0
WF-1-BJ230,496227.86,5404116.55,145.1883,0.237537,green,16.19,93.97,204.6118,23.14,0.0,0.0,0.0
WF-1-BJ231,496227.86,5404090.88,143.3799,0.228909,green,15.21,93.24,201.3520,23.14,0.0,0.0,0.0
WF-1-BJ232,496227.86,5404065.22,141.5715,0.220280,green,14.23,92.50,198.0922,23.14,0.0,0.0,0.0
WF-1-BJ233,496227.86,5404039.55,140.8098,0.216646,green,13.80,92.19,196.7158,23.14,0.0,0.0,0.0
WF-1-BJ234,496227.86,5404013.88,140.2714,0.214077,green,13.50,91.99,195.7415,23.14,0.0,0.0,0.0
WF-2-BJ1,495677.77,5404326.22,128.7873,0.159284,green,13.72,95.94,212.2737,4.00,0.0,0.0,0.0
WF-2-BJ2,495702.81,5404326.22,130.1183,0.165635,green,14.54,96.41,214.6693,4.00,0.0,0.0,0.0
WF-2-BJ3,495727.85,5404326.22,131.5228,0.172336,green,15.25,97.08,216.9584,4.00,0.0,0.0,0.0
WF-2-BJ4,495752.89,5404326.22,132.9273,0.179037,green,15.97,97.74,219.2475,4.00,0.0,0.0,0.0
WF-2-BJ5,495777.94,5404326.22,134.1664,0.184949,green,16.39,98.57,220.9839,4.00,0.0,0.0,0.0
WF-2-BJ6,495802.98,5404326.22,135.3318,0.190509,green,16.66,99.47,222.4737,4.00,0.0,0.0,0.0
WF-2-BJ7,495828.02,5404326.22,136.4971,0.196069,green,16.94,100.38,223.9635,4.00,0.0,0.0,0.0
WF-2-BJ8,495853.06,5404326.22,137.3638,0.200204,green,16.86,101.35,224.7546,4.00,0.0,0.0,0.0
WF-2-BJ9,495878.10,5404326.22,138.2295,0.204335,green,16.78,102.32,225.5435,4.00,0.0,0.0,0.0
WF-2-BJ10,495903.15,5404326.22,139.0017,0.208019,green,16.66,103.24,226.1978,4.00,0.0,0.0,0.0
WF-2-BJ11,495928.19,5404326.22,139.5581,0.210674,green,16.46,104.02,226.5414,4.00,0.0,0.0,0.0
WF-2-BJ12,495953.23,5404326.22,140.1145,0.213329,green,16.25,104.80,226.8851,4.00,0.0,0.0,0.0
WF-2-BJ13,495978.27,5404326.22,140.4650,0.215001,green,16.11,105.31,227.0852,4.00,0.0,0.0,0.0
WF-2-BJ14,496003.31,5404326.22,140.6825,0.216039,green,16.01,105.64,227.1926,4.00,0.0,0.0,0.0
WF-2-BJ15,496028.36,5404326.22,140.9000,0.217076,green,15.91,105.97,227.3000,4.00,0.0,0.0,0.0
WF-2-BJ16,496053.40,5404326.22,140.8567,0.216870,green,16.00,105.84,227.3331,4.00,0.0,0.0,0.0
WF-2-BJ17,496078.44,5404326.22,140.7884,0.216544,green,16.10,105.66,227.3590,4.00,0.0,0.0,0.0
WF-2-BJ18,496103.48,5404326.22,140.7001,0.216122,green,16.24,105.43,227.3980,4.00,0.0,0.0,0.0
WF-2-BJ19,496128.52,5404326.22,140.5399,0.215358,green,16.49,105.01,227.4841,4.00,0.0,0.0,0.0
WF-2-BJ20,496153.57,5404326.22,140.3797,0.214594,green,16.74,104.58,227.5701,4.00,0.0,0.0,0.0
WF-2-BJ21,496178.61,5404326.22,140.2730,0.214085,green,17.04,104.17,227.7452,4.00,0.0,0.0,0.0
WF-2-BJ22,496203.65,5404326.22,140.2150,0.213808,green,17.37,103.77,228.0014,4.00,0.0,0.0,0.0
WF-2-BJ23,496228.69,5404326.22,140.1569,0.213531,green,17.70,103.37,228.2576,4.00,0.0,0.0,0.0
WF-2-BJ24,496253.73,5404326.22,140.2366,0.213911,green,18.08,103.07,228.6699,4.00,0.0,0.0,0.0
WF-2-BJ25,496278.78,5404326.22,140.3446,0.214427,green,18.46,102.79,229.1144,4.00,0.0,0.0,0.0
WF-2-BJ26,496303.82,5404326.22,140.4685,0.215018,green,18.86,102.52,229.5757,4.00,0.0,0.0,0.0
WF-2-BJ27,496328.86,5404326.22,140.6945,0.216096,green,19.32,102.30,230.1455,4.00,0.0,0.0,0.0
WF-2-BJ28,496353.90,5404326.22,140.9205,0.217174,green,19.79,102.08,230.7154,4.00,0.0,0.0,0.0
WF-2-BJ29,496378.94,5404326.22,141.1597,0.218315,green,20.30,101.83,231.3072,4.00,0.0,0.0,0.0
WF-2-BJ30,496403.99,5404326.22,141.4157,0.219537,green,20.88,101.54,231.9273,4.00,0.0,0.0,0.0
WF-2-BJ31,496429.03,5404326.22,141.6717,0.220758,green,21.46,101.25,232.5474,4.00,0.0,0.0,0.0
WF-2-BJ32,496454.07,5404326.22,141.8938,0.221818,green,22.13,100.84,233.1639,4.00,0.0,0.0,0.0
WF-2-BJ33,496479.11,5404326.22,142.1042,0.222822,green,22.82,100.40,233.7792,4.00,0.0,0.0,0.0
WF-2-BJ34,496504.15,5404326.22,142.3112,0.223810,green,23.52,99.95,234.3887,4.00,0.0,0.0,0.0
WF-2-BJ35,496529.20,5404326.22,142.4526,0.224484,green,24.24,99.43,234.8862,4.00,0.0,0.0,0.0
WF-2-BJ36,496554.24,5404326.22,142.5941,0.225159,green,24.96,98.91,235.3838,4.00,0.0,0.0,0.0
WF-2-BJ37,496579.28,5404326.22,142.7435,0.225872,green,25.60,98.50,235.7177,4.00,0.0,0.0,0.0
WF-2-BJ38,496604.32,5404326.22,142.9074,0.226654,green,26.12,98.27,235.7547,4.00,0.0,0.0,0.0
WF-2-BJ39,496629.36,5404326.22,143.0713,0.227436,green,26.63,98.05,235.7917,4.00,0.0,0.0,0.0
WF-2-BJ40,496654.41,5404326.22,143.3951,0.228981,green,26.94,98.35,235.1332,4.00,0.0,0.0,0.0
WF-2-BJ41,496679.45,5404326.22,143.8011,0.230918,green,27.13,98.92,234.1172,4.00,0.0,0.0,0.0
WF-2-BJ42,496704.49,5404326.22,144.2071,0.232855,green,27.33,99.49,233.1012,4.00,0.0,0.0,0.0
WF-2-BJ43,496729.53,5404326.22,145.0322,0.236792,green,27.42,101.01,230.5236,4.00,0.0,0.0,0.0
WF-2-BJ44,496754.57,5404326.22,145.8721,0.240799,green,27.51,102.56,227.8907,4.00,0.0,0.0,0.0
WF-2-BJ45,496779.62,5404326.22,146.8455,0.245444,green,27.67,104.36,224.6844,4.00,0.0,0.0,0.0
WF-2-BJ46,496804.66,5404326.22,148.1780,0.251801,green,27.99,106.79,219.9368,4.00,0.0,0.0,0.0
WF-2-BJ47,496829.70,5404326.22,149.5105,0.258159,green,28.32,109.23,215.1891,4.00,0.0,0.0,0.0
WF-2-BJ48,496854.74,5404326.22,151.1362,0.265915,green,28.92,112.18,208.8075,4.00,0.0,0.0,0.0
WF-2-BJ49,496879.78,5404326.22,152.9775,0.274700,green,29.71,115.49,201.2251,4.00,0.0,0.0,0.0
WF-2-BJ50,496904.83,5404326.22,154.8188,0.283485,green,30.51,118.80,193.6427,4.00,0.0,0.0,0.0
WF-2-BJ51,496929.87,5404326.22,157.1161,0.294446,green,31.79,122.99,182.8515,4.00,0.0,0.0,0.0
WF-2-BJ52,496954.91,5404326.22,159.4745,0.305699,green,33.14,127.30,171.6298,4.00,0.0,0.0,0.0
WF-2-BJ53,496979.95,5404326.22,161.8845,0.317197,green,34.57,131.73,159.8658,4.00,0.0,0.0,0.0
WF-2-BJ54,497004.99,5404326.22,164.5181,0.329763,green,36.30,136.70,145.7443,4.00,0.0,0.0,0.0
WF-2-BJ55,497030.04,5404326.22,167.1518,0.342329,green,38.03,141.68,131.6229,4.00,0.0,0.0,0.0
WF-2-BJ56,497055.08,5404326.22,169.4165,0.353134,green,39.55,146.02,119.0510,4.00,0.0,0.0,0.0
WF-2-BJ57,497080.12,5404326.22,171.3008,0.362124,green,40.86,149.72,108.0767,4.00,0.0,0.0,0.0
WF-2-BJ58,497105.16,5404326.22,173.1851,0.371115,green,42.17,153.41,97.1025,4.00,0.0,0.0,0.0
WF-2-BJ59,497130.20,5404326.22,173.3334,0.371822,green,42.28,153.65,96.4453,4.00,0.0,0.0,0.0
WF-2-BJ60,497155.25,5404326.22,173.0414,0.370429,green,42.09,153.01,98.4052,4.00,0.0,0.0,0.0
WF-2-BJ61,497180.29,5404326.22,172.5511,0.368090,green,41.77,151.95,101.6519,4.00,0.0,0.0,0.0
WF-2-BJ62,497205.33,5404326.22,170.3348,0.357515,green,40.38,147.14,116.1088,4.00,0.0,0.0,0.0
WF-2-BJ63,497230.37,5404326.22,168.1184,0.346940,green,38.98,142.34,130.5657,4.00,0.0,0.0,0.0
WF-2-BJ64,497255.41,5404326.22,165.7398,0.335592,green,37.62,137.07,146.1351,4.00,0.0,0.0,0.0
WF-2-BJ65,497280.46,5404326.22,163.1261,0.323121,green,36.30,131.11,163.3169,4.00,0.0,0.0,0.0
WF-2-BJ66,497305.50,5404326.22,160.5123,0.310650,green,34.98,125.15,180.4987,4.00,0.0,0.0,0.0
WF-2-BJ67,497330.54,5404326.22,158.1732,0.299490,green,34.17,119.55,195.6886,4.00,0.0,0.0,0.0
WF-2-BJ68,497355.58,5404326.22,155.9442,0.288855,green,33.56,114.10,210.0790,4.00,0.0,0.0,0.0
WF-2-BJ69,497380.62,5404326.22,153.7242,0.278263,green,32.97,108.67,224.4041,4.00,0.0,0.0,0.0
WF-2-BJ70,497405.67,5404326.22,151.9726,0.269906,green,33.10,103.97,235.3361,4.00,0.0,0.0,0.0
WF-2-BJ71,497430.71,5404326.22,150.2211,0.261549,green,33.24,99.27,246.2681,4.00,0.0,0.0,0.0
WF-2-BJ72,497455.75,5404326.22,148.6182,0.253901,green,33.54,94.84,256.2058,4.00,0.0,0.0,0.0
WF-2-BJ73,497480.79,5404326.22,147.3254,0.247733,green,34.19,90.97,264.0713,4.00,0.0,0.0,0.0
WF-2-BJ74,497505.83,5404326.22,146.0325,0.241565,green,34.84,87.10,271.9367,4.00,0.0,0.0,0.0
WF-2-BJ75,497530.88,5404326.22,145.0333,0.236797,green,35.47,84.03,277.8923,4.00,0.0,0.0,0.0
WF-2-BJ76,497555.92,5404326.22,144.2068,0.232854,green,36.09,81.42,282.7239,4.00,0.0,0.0,0.0
WF-2-BJ77,497580.96,5404326.22,143.3803,0.228910,green,36.72,78.82,287.5555,4.00,0.0,0.0,0.0
WF-2-BJ78,497606.00,5404326.22,142.8930,0.226585,green,36.63,77.81,289.7098,4.00,0.0,0.0,0.0
WF-2-BJ79,497631.04,5404326.22,142.4293,0.224373,green,36.49,76.92,291.6774,4.00,0.0,0.0,0.0
WF-2-BJ80,497656.09,5404326.22,141.9942,0.222297,green,36.12,76.32,293.2555,4.00,0.0,0.0,0.0
WF-2-BJ81,497681.13,5404326.22,141.6496,0.220653,green,35.05,76.69,293.6010,4.00,0.0,0.0,0.0
WF-2-BJ82,497706.17,5404326.22,141.3049,0.219008,green,33.98,77.06,293.9465,4.00,0.0,0.0,0.0
WF-2-BJ83,497731.21,5404326.22,140.9535,0.217332,green,32.73,77.58,294.2020,4.00,0.0,0.0,0.0
WF-2-BJ84,497756.25,5404326.22,140.5965,0.215628,green,31.34,78.23,294.3824,4.00,0.0,0.0,0.0
WF-2-BJ85,497781.30,5404326.22,140.2394,0.213925,green,29.95,78.89,294.5627,4.00,0.0,0.0,0.0
WF-2-BJ86,497806.34,5404326.22,139.8942,0.212277,green,28.74,79.35,295.0031,4.00,0.0,0.0,0.0
WF-2-BJ87,497831.38,5404326.22,139.5510,0.210640,green,27.56,79.78,295.4891,4.00,0.0,0.0,0.0
WF-2-BJ88,497856.42,5404326.22,139.2149,0.209036,green,26.43,80.17,295.9830,4.00,0.0,0.0,0.0
WF-2-BJ89,497881.46,5404326.22,138.9170,0.207615,green,25.59,80.36,296.5189,4.00,0.0,0.0,0.0
WF-2-BJ90,497906.51,5404326.22,138.6190,0.206194,green,24.76,80.55,297.0548,4.00,0.0,0.0,0.0
WF-2-BJ91,497931.55,5404326.22,138.3423,0.204873,green,24.06,80.70,297.4022,4.00,0.0,0.0,0.0
WF-2-BJ92,497956.59,5404326.22,138.0903,0.203671,green,23.52,80.80,297.5297,4.00,0.0,0.0,0.0
WF-2-BJ93,497981.63,5404326.22,137.8383,0.202468,green,22.98,80.90,297.6571,4.00,0.0,0.0,0.0
WF-2-BJ94,498006.67,5404326.22,137.6203,0.201428,green,22.61,81.03,297.1873,4.00,0.0,0.0,0.0
WF-2-BJ95,498031.72,5404326.22,137.4126,0.200437,green,22.28,81.18,296.5356,4.00,0.0,0.0,0.0
WF-2-BJ96,498056.76,5404326.22,137.2078,0.199460,green,21.97,81.34,295.8298,4.00,0.0,0.0,0.0
WF-2-BJ97,498081.80,5404326.22,137.0405,0.198662,green,21.79,81.58,294.4253,4.00,0.0,0.0,0.0
WF-2-BJ98,498106.84,5404326.22,136.8731,0.197863,green,21.62,81.83,293.0207,4.00,0.0,0.0,0.0
WF-2-BJ99,498131.88,5404326.22,136.7088,0.197079,green,21.47,82.05,291.6029,4.00,0.0,0.0,0.0
WF-2-BJ100,498156.93,5404326.22,136.5494,0.196319,green,21.37,82.25,290.1631,4.00,0.0,0.0,0.0
WF-2-BJ101,498181.97,5404326.22,136.3900,0.195558,green,21.27,82.45,288.7234,4.00,0.0,0.0,0.0
WF-2-BJ102,498207.01,5404326.22,136.1730,0.194523,green,21.17,82.42,288.0013,4.00,0.0,0.0,0.0
WF-2-BJ103,498232.05,5404326.22,135.9292,0.193360,green,21.08,82.27,287.6129,4.00,0.0,0.0,0.0
WF-2-BJ104,498257.09,5404326.22,135.6854,0.192197,green,20.99,82.13,287.2245,4.00,0.0,0.0,0.0
WF-2-BJ105,498282.14,5404326.22,135.1820,0.189795,green,20.83,81.40,288.2566,4.00,0.0,0.0,0.0
WF-2-BJ106,498307.18,5404326.22,134.6754,0.187377,green,20.68,80.66,289.3062,4.00,0.0,0.0,0.0
WF-2-BJ107,498332.22,5404326.22,134.0140,0.184222,green,20.49,79.71,290.6210,4.00,0.0,0.0,0.0
WF-2-BJ108,498357.26,5404326.22,132.9796,0.179287,green,20.22,78.21,292.5754,4.00,0.0,0.0,0.0
WF-2-BJ109,498382.30,5404326.22,131.9453,0.174352,green,19.95,76.71,294.5298,4.00,0.0,0.0,0.0
WF-2-BJ110,498407.35,5404326.22,130.3881,0.166922,green,19.55,74.61,296.6994,4.00,0.0,0.0,0.0
WF-2-BJ111,498432.39,5404326.22,128.4803,0.157820,green,19.08,72.11,299.0135,4.00,0.0,0.0,0.0
WF-2-BJ112,498457.43,5404326.22,126.5724,0.148717,green,18.60,69.61,301.3277,4.00,0.0,0.0,0.0
WF-2-BJ113,498482.47,5404326.22,123.5368,0.134234,green,17.82,65.90,303.8758,4.00,0.0,0.0,0.0
WF-2-BJ114,498507.51,5404326.22,120.3813,0.119178,green,17.01,62.06,306.4489,4.00,0.0,0.0,0.0
WF-2-BJ115,498532.56,5404326.22,116.9691,0.102898,green,16.11,57.95,309.0812,4.00,0.0,0.0,0.0
WF-2-BJ116,498557.60,5404326.22,112.5867,0.081989,green,14.89,52.86,311.9374,4.00,0.0,0.0,0.0
WF-2-BJ117,498582.64,5404326.22,108.2043,0.061079,green,13.67,47.76,314.7935,4.00,0.0,0.0,0.0
WF-2-BJ118,498607.68,5404326.22,104.0803,0.041403,green,12.47,43.02,317.3864,4.00,0.0,0.0,0.0
WF-2-BJ119,498632.72,5404326.22,100.2000,0.022889,green,11.30,38.62,319.7308,4.00,0.0,0.0,0.0
WF-2-BJ120,498657.77,5404326.22,96.3198,0.004376,green,10.13,34.22,322.0751,4.00,0.0,0.0,0.0
WF-2-BJ121,498682.81,5404326.22,95.5222,0.000571,green,9.96,33.27,322.5104,4.00,0.0,0.0,0.0
WF-2-BJ122,498707.85,5404326.22,95.4026,0.000000,green,10.00,33.08,322.5258,4.00,0.0,0.0,0.0
WF-2-BJ123,498732.89,5404326.22,95.6945,0.001392,green,10.21,33.33,322.2812,4.00,0.0,0.0,0.0
WF-2-BJ124,498757.93,5404326.22,98.8657,0.016523,green,11.49,36.69,320.2170,4.00,0.0,0.0,0.0
WF-2-BJ125,498782.97,5404326.22,102.0368,0.031653,green,12.77,40.06,318.1529,4.00,0.0,0.0,0.0
WF-2-BJ126,498808.02,5404326.22,105.2903,0.047176,green,14.09,43.50,316.0768,4.00,0.0,0.0,0.0
WF-2-BJ127,498833.06,5404326.22,108.6527,0.063219,green,15.43,47.06,313.9848,4.00,0.0,0.0,0.0
WF-2-BJ128,498858.10,5404326.22,112.0151,0.079261,green,16.78,50.61,311.8929,4.00,0.0,0.0,0.0
WF-2-BJ129,498883.14,5404326.22,114.7687,0.092399,green,17.82,53.54,310.3494,4.00,0.0,0.0,0.0
WF-2-BJ130,498908.18,5404351.88,117.4557,0.105220,green,17.89,56.71,310.9127,4.00,0.0,0.0,0.0
WF-2-BJ131,498908.18,5404377.55,118.7699,0.111489,green,17.72,58.29,311.8250,4.00,0.0,0.0,0.0
WF-2-BJ132,498908.18,5404403.22,120.0840,0.117759,green,17.54,59.87,312.7373,4.00,0.0,0.0,0.0
WF-2-BJ133,498908.18,5404428.88,122.6756,0.130125,green,17.84,62.79,313.0408,4.00,0.0,0.0,0.0
WF-2-BJ134,498908.18,5404454.55,125.6249,0.144196,green,18.29,66.08,313.1738,4.00,0.0,0.0,0.0
WF-2-BJ135,498908.18,5404480.22,129.1576,0.161051,green,18.92,69.97,313.1488,4.00,0.0,0.0,0.0
WF-2-BJ136,498908.18,5404505.88,133.2272,0.180468,green,19.74,74.42,312.9783,4.00,0.0,0.0,0.0
WF-2-BJ137,498908.18,5404531.55,137.3405,0.200093,green,20.60,78.88,312.8216,4.00,0.0,0.0,0.0
WF-2-BJ138,498908.18,5404557.22,141.5782,0.220312,green,21.58,83.40,312.7041,4.00,0.0,0.0,0.0
WF-2-BJ139,498908.18,5404582.88,145.8159,0.240531,green,22.55,87.92,312.5865,4.00,0.0,0.0,0.0
WF-2-BJ140,498908.18,5404608.55,149.5424,0.258311,green,23.62,91.67,312.6860,4.00,0.0,0.0,0.0
WF-2-BJ141,498883.14,5404634.22,153.4273,0.276846,green,24.09,96.15,312.6241,4.00,0.0,0.0,0.0
WF-2-BJ142,498858.10,5404634.22,153.9367,0.279277,green,23.53,97.29,312.3901,4.00,0.0,0.0,0.0
WF-2-BJ143,498833.06,5404634.22,155.4220,0.286363,green,23.11,99.58,311.9540,4.00,0.0,0.0,0.0
WF-2-BJ144,498808.02,5404634.22,156.9073,0.293450,green,22.70,101.87,311.5180,4.00,0.0,0.0,0.0
WF-2-BJ145,498782.97,5404634.22,159.5126,0.305881,green,22.48,105.45,310.8318,4.00,0.0,0.0,0.0
WF-2-BJ146,498757.93,5404634.22,162.9641,0.322348,green,22.42,110.00,309.9567,4.00,0.0,0.0,0.0
WF-2-BJ147,498732.89,5404634.22,166.4156,0.338816,green,22.35,114.55,309.0816,4.00,0.0,0.0,0.0
WF-2-BJ148,498707.85,5404634.22,170.6290,0.358919,green,22.53,119.90,308.0050,4.00,0.0,0.0,0.0
WF-2-BJ149,498682.81,5404634.22,174.9512,0.379541,green,22.76,125.35,306.8996,4.00,0.0,0.0,0.0
WF-2-BJ150,498657.77,5404634.22,178.6749,0.397307,green,22.95,130.05,305.9514,4.00,0.0,0.0,0.0
WF-2-BJ151,498632.72,5404634.22,179.6770,0.402088,green,23.02,131.29,305.7178,4.00,0.0,0.0,0.0
WF-2-BJ152,498607.68,5404634.22,180.6790,0.406869,green,23.08,132.54,305.4842,4.00,0.0,0.0,0.0
WF-2-BJ153,498582.64,5404634.22,179.4604,0.401055,green,22.97,131.00,306.0164,4.00,0.0,0.0,0.0
