ID,X,Y,厚度Ti,弹模Ei,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-2-ZX43,496856.73,5404480.22,25.59,24.9,113.05,218.9521,4.00,0.0,308.0,30.0
WF-2-ZX44,496881.73,5404480.22,26.45,24.9,114.59,214.8946,4.00,0.0,308.0,30.0
WF-2-ZX45,496906.73,5404480.22,27.30,24.9,116.12,210.8371,4.00,0.0,308.0,30.0
WF-2-ZX46,496931.73,5404480.22,28.25,24.9,118.04,205.4889,4.00,0.0,308.0,30.0
WF-2-ZX47,496956.73,5404480.22,29.20,24.9,119.98,200.0836,4.00,0.0,308.0,30.0
WF-2-ZX48,496981.73,5404480.22,30.14,24.9,121.92,194.6126,4.00,0.0,308.0,30.0
WF-2-ZX49,497006.73,5404480.22,31.07,24.9,123.86,188.9530,4.00,0.0,308.0,30.0
WF-2-ZX50,497031.73,5404480.22,31.99,24.9,125.81,183.2934,4.00,0.0,308.0,30.0
WF-2-ZX51,497056.73,5404480.22,32.73,24.9,127.26,178.9984,4.00,0.0,308.0,30.0
WF-2-ZX52,497081.73,5404480.22,33.34,24.9,128.33,175.7795,4.00,0.0,308.0,30.0
WF-2-ZX53,497106.73,5404480.22,33.94,24.9,129.40,172.5605,4.00,0.0,308.0,30.0
WF-2-ZX54,497131.73,5404480.22,34.06,24.9,128.91,173.9974,4.00,0.0,308.0,30.0
WF-2-ZX55,497156.73,5404480.22,34.10,24.9,128.16,176.1928,4.00,0.0,308.0,30.0
WF-2-ZX56,497181.73,5404480.22,34.07,24.9,127.10,179.2730,4.00,0.0,308.0,30.0
WF-2-ZX57,497206.73,5404480.22,33.71,24.9,124.42,186.9748,4.00,0.0,308.0,30.0
WF-2-ZX58,497231.73,5404480.22,33.35,24.9,121.75,194.6765,4.00,0.0,308.0,30.0
WF-2-ZX59,497256.73,5404480.22,33.03,24.9,118.54,203.5985,4.00,0.0,308.0,30.0
WF-2-ZX60,497281.73,5404480.22,32.75,24.9,114.71,213.9443,4.00,0.0,308.0,30.0
WF-2-ZX61,497306.73,5404480.22,32.47,24.9,110.88,224.2902,4.00,0.0,308.0,30.0
WF-2-ZX62,497331.73,5404480.22,32.60,24.9,106.68,234.6127,4.00,0.0,308.0,30.0
WF-2-ZX63,497356.73,5404480.22,32.85,24.9,102.35,244.9278,4.00,0.0,308.0,30.0
WF-2-ZX64,497381.73,5404480.22,33.16,24.9,98.01,255.1664,4.00,0.0,308.0,30.0
WF-2-ZX65,497406.73,5404480.22,34.23,25.0,93.40,264.2681,4.00,0.0,308.0,30.0
WF-2-ZX66,497431.73,5404480.22,35.30,25.0,88.80,273.3698,4.00,0.0,308.0,30.0
WF-2-ZX67,497456.73,5404480.22,36.70,25.0,84.16,281.8153,4.00,0.0,308.0,30.0
WF-2-ZX68,497481.73,5404480.22,38.65,25.0,79.47,289.1133,4.00,0.0,308.0,30.0
WF-2-ZX69,497506.73,5404480.22,40.60,25.0,74.79,296.4113,4.00,0.0,308.0,30.0
WF-2-ZX70,497531.73,5404480.22,42.62,25.0,70.84,301.7396,4.00,0.0,308.0,30.0
WF-2-ZX71,497556.73,5404480.22,44.67,25.0,67.28,306.0740,4.00,0.0,308.0,30.0
WF-2-ZX72,497581.73,5404480.22,46.72,25.0,63.71,310.4084,4.00,0.0,308.0,30.0
WF-2-ZX73,497606.73,5404480.22,46.95,25.0,63.24,311.0616,4.00,0.0,308.0,30.0
WF-2-ZX74,497631.73,5404480.22,47.12,25.0,62.88,311.5828,4.00,0.0,308.0,30.0
WF-2-ZX75,497656.73,5404480.22,46.63,25.0,63.24,311.7118,4.00,0.0,308.0,30.0
WF-2-ZX76,497681.73,5404480.22,44.35,25.0,65.58,310.7595,4.00,0.0,308.0,30.0
WF-2-ZX77,497706.73,5404480.22,42.07,25.0,67.92,309.8072,4.00,0.0,308.0,30.0
WF-2-ZX78,497731.73,5404480.22,39.47,25.0,70.17,309.6474,4.00,0.0,308.0,30.0
WF-2-ZX79,497756.73,5404480.22,36.64,25.0,72.36,310.0930,4.00,0.0,308.0,30.0
WF-2-ZX80,497781.73,5404480.22,33.81,25.0,74.55,310.5385,4.00,0.0,308.0,30.0
WF-2-ZX81,497806.73,5404480.22,31.57,25.0,75.56,312.4539,4.00,0.0,308.0,30.0
WF-2-ZX82,497831.73,5404480.22,29.42,25.0,76.39,314.5934,4.00,0.0,308.0,30.0
WF-2-ZX83,497856.73,5404480.22,27.41,25.0,77.01,316.8961,4.00,0.0,308.0,30.0
WF-2-ZX84,497881.73,5404480.22,26.05,25.0,76.65,320.0048,4.00,0.0,308.0,30.0
WF-2-ZX85,497906.73,5404480.22,24.68,25.0,76.28,323.1135,4.00,0.0,308.0,30.0
WF-2-ZX86,497931.73,5404480.22,23.59,25.0,75.59,326.2790,4.00,0.0,308.0,30.0
WF-2-ZX87,497956.73,5404480.22,22.81,25.0,74.55,329.5088,4.00,0.0,308.0,30.0
WF-2-ZX88,497981.73,5404480.22,22.03,25.0,73.50,332.7386,4.00,0.0,308.0,30.0
WF-2-ZX89,498006.73,5404480.22,21.54,25.0,72.56,335.1176,4.00,0.0,308.0,30.0
WF-2-ZX90,498031.73,5404480.22,21.14,25.0,71.66,337.2426,4.00,0.0,308.0,30.0
WF-2-ZX91,498056.73,5404480.22,20.76,25.0,70.82,339.2019,4.00,0.0,308.0,30.0
WF-2-ZX92,498081.73,5404480.22,20.59,25.0,70.93,338.9884,4.00,0.0,308.0,30.0
WF-2-ZX93,498106.73,5404480.22,20.41,25.0,71.03,338.7749,4.00,0.0,308.0,30.0
WF-2-ZX94,498131.73,5404480.22,20.28,25.0,71.50,337.7908,4.00,0.0,308.0,30.0
WF-2-ZX95,498156.73,5404480.22,20.21,25.0,72.57,335.5041,4.00,0.0,308.0,30.0
WF-2-ZX96,498181.73,5404480.22,20.14,25.0,73.65,333.2174,4.00,0.0,308.0,30.0
WF-2-ZX97,498206.73,5404480.22,20.09,25.0,74.87,330.5533,4.00,0.0,308.0,30.0
WF-2-ZX98,498231.73,5404480.22,20.05,25.0,76.16,327.7055,4.00,0.0,308.0,30.0
WF-2-ZX99,498256.73,5404480.22,20.02,25.0,77.45,324.8576,4.00,0.0,308.0,30.0
WF-2-ZX100,498281.73,5404480.22,19.96,25.0,78.44,322.5419,4.00,0.0,308.0,30.0
WF-2-ZX101,498306.73,5404480.22,19.91,25.0,79.42,320.2409,4.00,0.0,308.0,30.0
WF-2-ZX102,498331.73,5404480.22,19.83,25.0,80.26,318.1836,4.00,0.0,308.0,30.0
WF-2-ZX103,498356.73,5404480.22,19.71,25.0,80.73,316.7719,4.00,0.0,308.0,30.0
WF-2-ZX104,498381.73,5404480.22,19.59,25.0,81.21,315.3602,4.00,0.0,308.0,30.0
WF-2-ZX105,498406.73,5404480.22,19.39,25.0,81.26,314.4437,4.00,0.0,308.0,30.0
WF-2-ZX106,498431.73,5404480.22,19.14,25.0,81.01,313.8934,4.00,0.0,308.0,30.0
WF-2-ZX107,498456.73,5404480.22,18.89,25.0,80.76,313.3431,4.00,0.0,308.0,30.0
WF-2-ZX108,498481.73,5404480.22,18.45,25.0,79.42,313.4700,4.00,0.0,308.0,30.0
WF-2-ZX109,498506.73,5404480.22,17.98,25.0,77.92,313.6931,4.00,0.0,308.0,30.0
WF-2-ZX110,498531.73,5404480.22,17.46,25.0,76.09,314.0381,4.00,0.0,308.0,30.0
WF-2-ZX111,498556.73,5404480.22,16.69,25.0,72.70,314.9523,4.00,0.0,308.0,30.0
WF-2-ZX112,498581.73,5404480.22,15.93,25.0,69.32,315.8665,4.00,0.0,308.0,30.0
WF-2-ZX113,498606.73,5404480.22,15.14,25.0,65.59,316.8760,4.00,0.0,308.0,30.0
WF-2-ZX114,498631.73,5404480.22,14.33,25.0,61.47,317.9899,4.00,0.0,308.0,30.0
WF-2-ZX115,498656.73,5404480.22,13.52,25.0,57.35,319.1038,4.00,0.0,308.0,30.0
WF-2-ZX116,498681.73,5404480.22,13.26,25.0,55.55,319.4963,4.00,0.0,308.0,30.0
WF-2-ZX117,498706.73,5404480.22,13.16,25.0,54.41,319.6829,4.00,0.0,308.0,30.0
WF-2-ZX118,498731.73,5404480.22,13.12,25.0,53.53,319.7874,4.00,0.0,308.0,30.0
WF-3-ZX1,495807.00,5404818.22,14.01,21.5,90.68,272.1660,4.00,0.0,308.0,30.0
WF-3-ZX2,495832.00,5404818.22,14.10,21.3,90.26,272.2123,4.00,0.0,308.0,30.0
WF-3-ZX3,495857.00,5404818.22,14.15,21.3,90.39,271.7853,4.00,0.0,308.0,30.0
WF-3-ZX4,495882.00,5404818.22,14.20,21.3,90.53,271.3583,4.00,0.0,308.0,30.0
WF-3-ZX5,495907.00,5404818.22,14.25,21.3,91.00,270.5447,4.00,0.0,308.0,30.0
WF-3-ZX6,495932.00,5404818.22,14.30,21.5,91.86,269.2711,4.00,0.0,308.0,30.0
WF-3-ZX7,495957.00,5404818.22,14.34,21.6,92.72,267.9975,4.00,0.0,308.0,30.0
WF-3-ZX8,495982.00,5404818.22,14.40,21.9,93.86,266.4112,4.00,0.0,308.0,30.0
WF-3-ZX9,496007.00,5404818.22,14.45,22.1,95.08,264.7249,4.00,0.0,308.0,30.0
WF-3-ZX10,496032.00,5404818.22,14.50,22.3,96.31,263.0456,4.00,0.0,308.0,30.0
WF-3-ZX11,496057.00,5404818.22,14.53,22.5,97.52,261.4816,4.00,0.0,308.0,30.0
WF-3-ZX12,496082.00,5404818.22,14.57,22.8,98.72,259.9176,4.00,0.0,308.0,30.0
WF-3-ZX13,496107.00,5404818.22,14.59,23.0,99.86,258.4659,4.00,0.0,308.0,30.0
WF-3-ZX14,496132.00,5404818.22,14.58,23.2,100.89,257.2146,4.00,0.0,308.0,30.0
WF-3-ZX15,496157.00,5404818.22,14.57,23.4,101.92,255.9634,4.00,0.0,308.0,30.0
WF-3-ZX16,496182.00,5404818.22,14.51,23.5,102.85,254.8646,4.00,0.0,308.0,30.0
WF-3-ZX17,496207.00,5404818.22,14.42,23.7,103.72,253.8445,4.00,0.0,308.0,30.0
WF-3-ZX18,496232.00,5404818.22,14.34,23.8,104.60,252.8243,4.00,0.0,308.0,30.0
WF-3-ZX19,496257.00,5404818.22,14.15,24.0,105.39,251.8839,4.00,0.0,308.0,30.0
WF-3-ZX20,496282.00,5404818.22,13.96,24.1,106.17,250.9468,4.00,0.0,308.0,30.0
WF-3-ZX21,496307.00,5404818.22,13.74,24.2,106.93,250.0184,4.00,0.0,308.0,30.0
WF-3-ZX22,496332.00,5404818.22,13.47,24.3,107.62,249.1142,4.00,0.0,308.0,30.0
WF-3-ZX23,496357.00,5404818.22,13.19,24.4,108.31,248.2101,4.00,0.0,308.0,30.0
WF-3-ZX24,496382.00,5404818.22,12.93,24.5,108.91,247.4250,4.00,0.0,308.0,30.0
WF-3-ZX25,496407.00,5404818.22,12.67,24.5,109.44,246.7327,4.00,0.0,308.0,30.0
WF-3-ZX26,496432.00,5404818.22,12.42,24.6,109.96,246.0404,4.00,0.0,308.0,30.0
WF-3-ZX27,496457.00,5404818.22,12.33,24.6,110.24,245.8639,4.00,0.0,308.0,30.0
WF-3-ZX28,496482.00,5404818.22,12.27,24.7,110.47,245.7694,4.00,0.0,308.0,30.0
WF-3-ZX29,496507.00,5404818.22,12.26,24.7,110.66,245.8151,4.00,0.0,308.0,30.0
WF-3-ZX30,496532.00,5404818.22,12.50,24.7,110.58,246.5769,4.00,0.0,308.0,30.0
WF-3-ZX31,496557.00,5404818.22,12.74,24.7,110.51,247.3388,4.00,0.0,308.0,30.0
WF-3-ZX32,496582.00,5404818.22,13.09,24.7,110.35,248.4185,4.00,0.0,308.0,30.0
WF-3-ZX33,496607.00,5404818.22,13.56,24.7,110.08,249.8647,4.00,0.0,308.0,30.0
WF-3-ZX34,496632.00,5404818.22,14.03,24.7,109.82,251.3109,4.00,0.0,308.0,30.0
WF-3-ZX35,496657.00,5404818.22,14.55,24.7,109.52,252.9650,4.00,0.0,308.0,30.0
WF-3-ZX36,496682.00,5404818.22,15.09,24.7,109.21,254.6829,4.00,0.0,308.0,30.0
WF-3-ZX37,496707.00,5404818.22,15.63,24.7,108.91,256.3985,4.00,0.0,308.0,30.0
WF-3-ZX38,496732.00,5404818.22,16.13,24.7,108.63,258.0825,4.00,0.0,308.0,30.0
WF-3-ZX39,496757.00,5404818.22,16.64,24.7,108.35,259.7665,4.00,0.0,308.0,30.0
WF-3-ZX40,496782.00,5404818.22,17.12,24.7,108.09,261.4045,4.00,0.0,308.0,30.0
WF-3-ZX41,496807.00,5404818.22,17.55,24.8,107.84,262.9632,4.00,0.0,308.0,30.0
WF-3-ZX42,496832.00,5404818.22,17.99,24.8,107.58,264.5220,4.00,0.0,308.0,30.0
WF-3-ZX43,496857.00,5404818.22,18.37,24.8,107.33,266.0451,4.00,0.0,308.0,30.0
WF-3-ZX44,496882.00,5404818.22,18.72,24.8,107.07,267.5504,4.00,0.0,308.0,30.0
WF-3-ZX45,496907.00,5404818.22,19.07,24.8,106.81,269.0557,4.00,0.0,308.0,30.0
WF-3-ZX46,496932.00,5404818.22,19.35,24.8,106.52,270.6722,4.00,0.0,308.0,30.0
WF-3-ZX47,496957.00,5404818.22,19.63,24.8,106.22,272.2923,4.00,0.0,308.0,30.0
WF-3-ZX48,496982.00,5404818.22,19.89,24.8,105.90,273.9999,4.00,0.0,308.0,30.0
WF-3-ZX49,497007.00,5404818.22,20.08,24.8,105.53,275.9453,4.00,0.0,308.0,30.0
WF-3-ZX50,497032.00,5404818.22,20.27,24.8,105.16,277.8906,4.00,0.0,308.0,30.0
WF-3-ZX51,497057.00,5404818.22,20.41,24.8,104.74,280.1355,4.00,0.0,308.0,30.0
WF-3-ZX52,497082.00,5404818.22,20.51,24.9,104.29,282.6065,4.00,0.0,308.0,30.0
WF-3-ZX53,497107.00,5404818.22,20.61,24.9,103.84,285.0775,4.00,0.0,308.0,30.0
WF-3-ZX54,497132.00,5404818.22,20.62,24.9,103.35,288.1196,4.00,0.0,308.0,30.0
WF-3-ZX55,497157.00,5404818.22,20.61,24.9,102.84,291.2464,4.00,0.0,308.0,30.0
WF-3-ZX56,497182.00,5404818.22,20.58,24.9,102.34,294.4825,4.00,0.0,308.0,30.0
WF-3-ZX57,497207.00,5404818.22,20.45,24.9,101.83,298.2461,4.00,0.0,308.0,30.0
WF-3-ZX58,497232.00,5404818.22,20.32,24.9,101.33,302.0098,4.00,0.0,308.0,30.0
WF-3-ZX59,497257.00,5404818.22,20.14,24.9,100.87,305.9375,4.00,0.0,308.0,30.0
WF-3-ZX60,497282.00,5404818.22,19.91,24.9,100.45,310.0485,4.00,0.0,308.0,30.0
WF-3-ZX61,497307.00,5404818.22,19.67,24.9,100.03,314.1595,4.00,0.0,308.0,30.0
WF-3-ZX62,497332.00,5404818.22,19.41,24.9,99.71,317.9884,4.00,0.0,308.0,30.0
WF-3-ZX63,497357.00,5404818.22,19.14,24.9,99.42,321.7344,4.00,0.0,308.0,30.0
WF-3-ZX64,497382.00,5404818.22,18.87,24.9,99.13,325.3770,4.00,0.0,308.0,30.0
WF-3-ZX65,497407.00,5404818.22,18.71,25.0,98.87,327.7218,4.00,0.0,308.0,30.0
WF-3-ZX66,497432.00,5404818.22,18.55,25.0,98.60,330.0666,4.00,0.0,308.0,30.0
WF-3-ZX67,497457.00,5404818.22,18.48,25.0,98.27,331.7091,4.00,0.0,308.0,30.0
WF-3-ZX68,497482.00,5404818.22,18.56,25.0,97.80,332.1793,4.00,0.0,308.0,30.0
WF-3-ZX69,497507.00,5404818.22,18.63,25.0,97.34,332.6495,4.00,0.0,308.0,30.0
WF-3-ZX70,497532.00,5404818.22,18.80,25.0,96.70,332.4797,4.00,0.0,308.0,30.0
WF-3-ZX71,497557.00,5404818.22,19.00,25.0,95.98,332.0023,4.00,0.0,308.0,30.0
WF-3-ZX72,497582.00,5404818.22,19.21,25.0,95.25,331.5250,4.00,0.0,308.0,30.0
WF-3-ZX73,497607.00,5404818.22,19.31,25.0,94.50,331.4321,4.00,0.0,308.0,30.0
WF-3-ZX74,497632.00,5404818.22,19.41,25.0,93.74,331.3487,4.00,0.0,308.0,30.0
WF-3-ZX75,497657.00,5404818.22,19.45,25.0,93.05,331.5211,4.00,0.0,308.0,30.0
WF-3-ZX76,497682.00,5404818.22,19.31,25.0,92.52,332.3615,4.00,0.0,308.0,30.0
WF-3-ZX77,497707.00,5404818.22,19.17,25.0,91.99,333.2019,4.00,0.0,308.0,30.0
WF-3-ZX78,497732.00,5404818.22,18.90,25.0,91.71,334.4717,4.00,0.0,308.0,30.0
WF-3-ZX79,497757.00,5404818.22,18.53,25.0,91.61,336.0555,4.00,0.0,308.0,30.0
WF-3-ZX80,497782.00,5404818.22,18.17,25.0,91.50,337.6392,4.00,0.0,308.0,30.0
WF-3-ZX81,497807.00,5404818.22,17.64,25.0,92.01,339.4751,4.00,0.0,308.0,30.0
WF-3-ZX82,497832.00,5404818.22,17.10,25.0,92.59,341.3459,4.00,0.0,308.0,30.0
WF-3-ZX83,497857.00,5404818.22,16.52,25.0,93.40,343.1660,4.00,0.0,308.0,30.0
WF-3-ZX84,497882.00,5404818.22,15.79,25.0,95.24,344.7536,4.00,0.0,308.0,30.0
WF-3-ZX85,497907.00,5404818.22,15.07,25.0,97.07,346.3412,4.00,0.0,308.0,30.0
WF-3-ZX86,497932.00,5404818.22,14.26,25.0,99.69,347.4933,4.00,0.0,308.0,30.0
WF-3-ZX87,497957.00,5404818.22,13.38,25.0,103.18,348.1737,4.00,0.0,308.0,30.0
WF-3-ZX88,497982.00,5404818.22,12.49,25.0,106.66,348.8542,4.00,0.0,308.0,30.0
WF-3-ZX89,498007.00,5404818.22,11.95,25.0,109.03,348.9750,4.00,0.0,308.0,30.0
WF-3-ZX90,498032.00,5404818.22,11.51,25.0,111.08,348.9388,4.00,0.0,308.0,30.0
WF-3-ZX91,498057.00,5404818.22,11.17,25.0,112.69,348.9257,4.00,0.0,308.0,30.0
WF-3-ZX92,498082.00,5404818.22,11.86,25.0,109.35,349.1731,4.00,0.0,308.0,30.0
WF-3-ZX93,498107.00,5404818.22,12.55,25.0,106.00,349.4205,4.00,0.0,308.0,30.0
WF-3-ZX94,498132.00,5404818.22,13.31,25.0,102.63,349.3397,4.00,0.0,308.0,30.0
WF-3-ZX95,498157.00,5404818.22,14.19,25.0,99.22,348.7291,4.00,0.0,308.0,30.0
WF-3-ZX96,498182.00,5404818.22,15.07,25.0,95.81,348.1184,4.00,0.0,308.0,30.0
WF-3-ZX97,498207.00,5404818.22,15.80,25.0,94.01,346.6376,4.00,0.0,308.0,30.0
WF-3-ZX98,498232.00,5404818.22,16.45,25.0,92.96,344.7534,4.00,0.0,308.0,30.0
WF-3-ZX99,498257.00,5404818.22,17.11,25.0,91.91,342.8692,4.00,0.0,308.0,30.0
WF-3-ZX100,498282.00,5404818.22,17.64,25.0,92.45,340.3386,4.00,0.0,308.0,30.0
WF-3-ZX101,498307.00,5404818.22,18.17,25.0,93.03,337.7974,4.00,0.0,308.0,30.0
WF-3-ZX102,498332.00,5404818.22,18.69,25.0,93.89,335.2237,4.00,0.0,308.0,30.0
WF-3-ZX103,498357.00,5404818.22,19.18,25.0,95.50,332.5682,4.00,0.0,308.0,30.0
WF-3-ZX104,498382.00,5404818.22,19.66,25.0,97.10,329.9127,4.00,0.0,308.0,30.0
WF-3-ZX105,498407.00,5404818.22,20.13,25.0,99.09,327.3953,4.00,0.0,308.0,30.0
WF-3-ZX106,498432.00,5404818.22,20.58,25.0,101.36,324.9757,4.00,0.0,308.0,30.0
WF-3-ZX107,498457.00,5404818.22,21.03,25.0,103.63,322.5561,4.00,0.0,308.0,30.0
WF-3-ZX108,498482.00,5404818.22,21.43,25.0,106.00,320.5963,4.00,0.0,308.0,30.0
WF-3-ZX109,498507.00,5404818.22,21.83,25.0,108.39,318.6954,4.00,0.0,308.0,30.0
WF-3-ZX110,498532.00,5404818.22,22.21,25.0,110.63,316.9400,4.00,0.0,308.0,30.0
WF-3-ZX111,498557.00,5404818.22,22.53,25.0,112.22,315.8164,4.00,0.0,308.0,30.0
WF-3-ZX112,498582.00,5404818.22,22.86,25.0,113.80,314.6927,4.00,0.0,308.0,30.0
WF-3-ZX113,498607.00,5404818.22,23.19,25.0,114.67,313.9764,4.00,0.0,308.0,30.0
WF-3-ZX114,498632.00,5404818.22,23.54,25.0,114.78,313.6877,4.00,0.0,308.0,30.0
WF-3-ZX115,498657.00,5404818.22,23.89,25.0,114.89,313.3990,4.00,0.0,308.0,30.0
WF-3-ZX116,498682.00,5404818.22,24.44,25.0,114.17,313.5433,4.00,0.0,308.0,30.0
WF-3-ZX117,498707.00,5404818.22,25.04,25.0,113.23,313.8037,4.00,0.0,308.0,30.0
WF-3-ZX118,498732.00,5404818.22,25.69,25.0,112.29,314.0775,4.00,0.0,308.0,30.0
WF-4-ZX1,495807.27,5405156.22,14.35,21.0,90.67,277.9547,4.00,0.0,308.0,30.0
WF-4-ZX2,495832.27,5405156.22,14.37,20.8,90.36,278.2077,4.00,0.0,308.0,30.0
WF-4-ZX3,495857.27,5405156.22,14.39,20.9,90.56,278.0427,4.00,0.0,308.0,30.0
WF-4-ZX4,495882.27,5405156.22,14.41,20.9,90.76,277.8777,4.00,0.0,308.0,30.0
WF-4-ZX5,495907.27,5405156.22,14.45,20.9,91.30,277.4421,4.00,0.0,308.0,30.0
WF-4-ZX6,495932.27,5405156.22,14.50,21.1,92.21,276.6982,4.00,0.0,308.0,30.0
WF-4-ZX7,495957.27,5405156.22,14.55,21.2,93.12,275.9543,4.00,0.0,308.0,30.0
WF-4-ZX8,495982.27,5405156.22,14.61,21.4,94.37,274.9881,4.00,0.0,308.0,30.0
WF-4-ZX9,496007.27,5405156.22,14.68,21.6,95.73,273.9548,4.00,0.0,308.0,30.0
WF-4-ZX10,496032.27,5405156.22,14.75,21.8,97.09,272.9308,4.00,0.0,308.0,30.0
WF-4-ZX11,496057.27,5405156.22,14.82,22.1,98.50,272.0325,4.00,0.0,308.0,30.0
WF-4-ZX12,496082.27,5405156.22,14.89,22.3,99.91,271.1342,4.00,0.0,308.0,30.0
WF-4-ZX13,496107.27,5405156.22,14.96,22.5,101.24,270.3973,4.00,0.0,308.0,30.0
WF-4-ZX14,496132.27,5405156.22,15.03,22.7,102.42,269.9355,4.00,0.0,308.0,30.0
WF-4-ZX15,496157.27,5405156.22,15.09,22.9,103.60,269.4737,4.00,0.0,308.0,30.0
WF-4-ZX16,496182.27,5405156.22,15.15,23.1,104.57,269.3901,4.00,0.0,308.0,30.0
WF-4-ZX17,496207.27,5405156.22,15.20,23.3,105.43,269.4924,4.00,0.0,308.0,30.0
WF-4-ZX18,496232.27,5405156.22,15.26,23.5,106.28,269.5946,4.00,0.0,308.0,30.0
WF-4-ZX19,496257.27,5405156.22,15.29,23.6,106.85,270.2639,4.00,0.0,308.0,30.0
WF-4-ZX20,496282.27,5405156.22,15.33,23.7,107.41,270.9498,4.00,0.0,308.0,30.0
WF-4-ZX21,496307.27,5405156.22,15.35,23.8,107.92,271.7896,4.00,0.0,308.0,30.0
WF-4-ZX22,496332.27,5405156.22,15.36,23.9,108.27,273.0406,4.00,0.0,308.0,30.0
WF-4-ZX23,496357.27,5405156.22,15.37,24.0,108.62,274.2916,4.00,0.0,308.0,30.0
WF-4-ZX24,496382.27,5405156.22,15.35,24.1,108.92,275.8582,4.00,0.0,308.0,30.0
WF-4-ZX25,496407.27,5405156.22,15.32,24.2,109.18,277.6600,4.00,0.0,308.0,30.0
WF-4-ZX26,496432.27,5405156.22,15.28,24.3,109.44,279.4618,4.00,0.0,308.0,30.0
WF-4-ZX27,496457.27,5405156.22,15.19,24.3,109.72,281.7482,4.00,0.0,308.0,30.0
WF-4-ZX28,496482.27,5405156.22,15.08,24.4,109.99,284.1047,4.00,0.0,308.0,30.0
WF-4-ZX29,496507.27,5405156.22,14.97,24.4,110.29,286.5576,4.00,0.0,308.0,30.0
WF-4-ZX30,496532.27,5405156.22,14.77,24.5,110.69,289.4666,4.00,0.0,308.0,30.0
WF-4-ZX31,496557.27,5405156.22,14.57,24.6,111.09,292.3756,4.00,0.0,308.0,30.0
WF-4-ZX32,496582.27,5405156.22,14.33,24.6,111.58,295.5006,4.00,0.0,308.0,30.0
WF-4-ZX33,496607.27,5405156.22,14.02,24.6,112.16,298.8641,4.00,0.0,308.0,30.0
WF-4-ZX34,496632.27,5405156.22,13.71,24.7,112.75,302.2275,4.00,0.0,308.0,30.0
WF-4-ZX35,496657.27,5405156.22,13.34,24.7,113.45,305.6546,4.00,0.0,308.0,30.0
WF-4-ZX36,496682.27,5405156.22,12.96,24.8,114.19,309.1000,4.00,0.0,308.0,30.0
WF-4-ZX37,496707.27,5405156.22,12.57,24.8,114.91,312.4908,4.00,0.0,308.0,30.0
WF-4-ZX38,496732.27,5405156.22,12.23,24.8,115.56,315.2254,4.00,0.0,308.0,30.0
WF-4-ZX39,496757.27,5405156.22,11.89,24.8,116.20,317.9600,4.00,0.0,308.0,30.0
WF-4-ZX40,496782.27,5405156.22,11.64,24.9,116.66,320.0949,4.00,0.0,308.0,30.0
WF-4-ZX41,496807.27,5405156.22,11.55,24.9,116.81,321.2413,4.00,0.0,308.0,30.0
WF-4-ZX42,496832.27,5405156.22,11.45,24.9,116.96,322.3877,4.00,0.0,308.0,30.0
WF-4-ZX43,496857.27,5405156.22,11.59,24.9,116.61,322.4242,4.00,0.0,308.0,30.0
WF-4-ZX44,496882.27,5405156.22,11.83,24.9,116.03,321.9346,4.00,0.0,308.0,30.0
WF-4-ZX45,496907.27,5405156.22,12.08,24.9,115.45,321.4449,4.00,0.0,308.0,30.0
WF-4-ZX46,496932.27,5405156.22,12.54,24.9,114.35,320.3236,4.00,0.0,308.0,30.0
WF-4-ZX47,496957.27,5405156.22,13.01,24.9,113.24,319.1889,4.00,0.0,308.0,30.0
WF-4-ZX48,496982.27,5405156.22,13.48,24.9,112.08,318.1712,4.00,0.0,308.0,30.0
WF-4-ZX49,497007.27,5405156.22,13.97,24.9,110.81,317.4545,4.00,0.0,308.0,30.0
WF-4-ZX50,497032.27,5405156.22,14.46,24.9,109.54,316.7377,4.00,0.0,308.0,30.0
WF-4-ZX51,497057.27,5405156.22,14.88,24.9,108.33,316.5431,4.00,0.0,308.0,30.0
WF-4-ZX52,497082.27,5405156.22,15.26,24.9,107.17,316.7253,4.00,0.0,308.0,30.0
WF-4-ZX53,497107.27,5405156.22,15.63,24.9,106.00,316.9075,4.00,0.0,308.0,30.0
WF-4-ZX54,497132.27,5405156.22,15.88,24.9,105.02,317.8852,4.00,0.0,308.0,30.0
WF-4-ZX55,497157.27,5405156.22,16.10,24.9,104.06,318.9697,4.00,0.0,308.0,30.0
WF-4-ZX56,497182.27,5405156.22,16.31,24.9,103.15,320.1771,4.00,0.0,308.0,30.0
WF-4-ZX57,497207.27,5405156.22,16.39,24.9,102.41,321.9349,4.00,0.0,308.0,30.0
WF-4-ZX58,497232.27,5405156.22,16.48,24.9,101.68,323.6927,4.00,0.0,308.0,30.0
WF-4-ZX59,497257.27,5405156.22,16.52,24.9,101.05,325.6068,4.00,0.0,308.0,30.0
WF-4-ZX60,497282.27,5405156.22,16.50,24.9,100.52,327.6882,4.00,0.0,308.0,30.0
WF-4-ZX61,497307.27,5405156.22,16.48,24.9,100.00,329.7696,4.00,0.0,308.0,30.0
WF-4-ZX62,497332.27,5405156.22,16.42,24.9,99.59,331.7780,4.00,0.0,308.0,30.0
WF-4-ZX63,497357.27,5405156.22,16.35,24.9,99.21,333.7663,4.00,0.0,308.0,30.0
WF-4-ZX64,497382.27,5405156.22,16.27,24.9,98.84,335.7181,4.00,0.0,308.0,30.0
